first_word	n_prompts_HP-D	n_prompts_HP-S	n_prompts_LP	n_prompts_NP	n_prompts_HN-D	n_prompts_HN-S	n_prompts_LN	n_prompts_NB	n_prompts_HB	mean_log_prob_HP-D	mean_log_prob_HP-S	mean_log_prob_LP	mean_log_prob_NP	mean_log_prob_HN-D	mean_log_prob_HN-S	mean_log_prob_LN	mean_log_prob_NB	mean_log_prob_HB	softmax_HP-D	softmax_HP-S	softmax_LP	softmax_NP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	softmax_HB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP-D	total_emit_HP-S	total_emit_LP	total_emit_NP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	total_emit_HB	argmax_matches_empirical
(★^O^★)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.3285116780436118	-2.5257251443458797	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-4.605079190947258	-4.605079190947258	0.15	0.719995	0.08	0.030001	1e-06	1e-06	1e-06	0.010001	0.010001	HP-S	0.719995	1	False	3	HP-S	0	3	0	0	0	0	0	0	0	True
(★ω★)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	8	HP-S	0	8	0	0	0	0	0	0	0	True
(★‿★)	0	0	0	0	0	0	0	0	0	-0.4307903775915993	-1.3862993610873908	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.649995	0.249999	0.050001	0.020001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.649995	1	False	3	HP-S	0	3	0	0	0	0	0	0	0	False
(★≧▽^)	0	0	0	0	0	0	0	0	0	-0.28768973907883666	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.749994	0.15	0.050001	0.020001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.749994	1	True	2	HP-S	0	2	0	0	0	0	0	0	0	False
(★▽★)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	True	3	HP-S	0	3	0	0	0	0	0	0	0	True
(☆▽☆)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.15	0.649995	0.15	0.050001	1e-06	1e-06	1e-06	1e-06	1e-06	HP-S	0.649995	1	True	2	HP-S	0	2	0	0	0	0	0	0	0	True
(☉д☉;�	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-0.7985144739575187	-2.5257251443458797	-3.9119820066376043	-3.218859825140196	0.050001	0.08	0.050001	0.08	0.15	0.449997	0.08	0.020001	0.040001	HN-S	0.449997	1	False	1	HP-D	1	0	0	0	0	0	0	0	0	False
(☉‿☉)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	1	LP	0	0	1	0	0	0	0	0	0	False
(☕~☕)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-2.995721273713489	-0.5978441825349555	-1.8971223182009371	-13.815519557923775	-13.815519557923775	-13.815519557923775	-2.52572514434588	-3.9119820066376048	0.15	0.050001	0.549996	0.15	1e-06	1e-06	1e-06	0.08	0.020001	LP	0.549996	1	False	1	LP	0	0	1	0	0	0	0	0	0	True
(☕˶◕‿◕˶)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.050001	0.15	0.649995	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.649995	1	False	1	LP	0	0	1	0	0	0	0	0	0	True
(☕‿)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.8971223182009371	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.649995	0.15	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.649995	1	False	1	LP	0	0	1	0	0	0	0	0	0	False
(☕‿‿‿)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-2.995721273713489	-0.4307903775915995	-2.12026420286098	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.506533564501692	-13.815519557923775	0.15	0.050001	0.649995	0.12	1e-06	1e-06	1e-06	0.030001	1e-06	LP	0.649995	1	False	2	LP	0	0	2	0	0	0	0	0	0	True
(☕‿☕)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.8971223182009371	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.649995	0.15	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.649995	1	False	4	LP	0	0	4	0	0	0	0	0	0	False
(☕☁)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-0.3285116780436118	-2.1202642028609797	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	-13.815519557923775	0.050001	0.08	0.719995	0.12	1e-06	1e-06	0.020001	0.010001	1e-06	LP	0.719995	1	False	1	LP	0	0	1	0	0	0	0	0	0	True
(☕✿✿☕)	0	0	0	0	0	0	0	0	0	-3.1354820421854797	-2.442344861475537	-0.42745050755082803	-2.0368830866729284	-13.955280326395766	-13.955280326395766	-13.955280326395766	-2.442344861475537	-13.955280326395766	0.043479	0.086957	0.65217	0.130435	1e-06	1e-06	1e-06	0.086957	1e-06	LP	0.65217	1	False	1	LP	0	0	1	0	0	0	0	0	0	True
(☕・ω・)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-0.3285116780436118	-2.1202642028609797	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.5065335645016917	-13.815519557923775	0.050001	0.08	0.719995	0.12	1e-06	1e-06	1e-06	0.030001	1e-06	LP	0.719995	1	False	1	LP	0	0	1	0	0	0	0	0	0	True
(☞‿☞)	0	0	0	0	0	0	0	0	0	-0.28768973907883666	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.749994	0.15	0.050001	0.020001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.749994	1	False	2	LP	0	0	1	0	0	0	0	1	0	False
(☞ﾟヮﾟ)	0	0	0	0	0	0	0	0	0	-0.28768973907883666	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.749994	0.15	0.050001	0.020001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.749994	1	False	5	HN-S	0	0	1	0	0	2	1	1	0	False
(♡^▽^♡)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-4.605079190947258	-4.605079190947258	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.010001	0.010001	HP-S	0.749994	1	False	0		0	0	0	0	0	0	0	0	0	False
(♡˃͈̑‿	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-4.605079190947259	-4.605079190947259	-4.605079190947259	-13.815519557923775	-13.815519557923775	0.050001	0.15	0.649995	0.12	0.010001	0.010001	0.010001	1e-06	1e-06	LP	0.649995	1	True	1	HP-S	0	1	0	0	0	0	0	0	0	False
(♡˙︶˙♡)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.8971223182009371	-0.3285116780436118	-2.813403050191757	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.050001	0.15	0.719995	0.06	1e-06	1e-06	1e-06	0.020001	1e-06	LP	0.719995	1	True	2	HP-S	0	1	0	0	0	0	0	1	0	False
(♡‿♡)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.050001	0.15	0.649995	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.649995	1	True	7	HP-S	0	7	0	0	0	0	0	0	0	False
(⚆_⚆)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.8971223182009371	-1.0498282673194026	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-3.5065335645016917	0.050001	0.08	0.12	0.15	0.349998	0.15	0.050001	0.020001	0.030001	HN-D	0.349998	1	False	1	HN-D	0	0	0	0	1	0	0	0	0	True
(⚖)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-1.3862993610873908	-2.5257251443458797	-2.9957212737134884	-2.5257251443458797	-1.7148018725113032	-2.5257251443458797	0.050001	0.08	0.15	0.249999	0.08	0.050001	0.08	0.179999	0.08	NP	0.249999	1	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(⚠)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.8971223182009371	-1.3862993610873908	-1.6094419124061006	-2.3025840930035453	-3.5065335645016917	-3.9119820066376043	0.050001	0.08	0.12	0.15	0.249999	0.199999	0.1	0.030001	0.020001	HN-D	0.249999	1	False	4	HP-D	3	0	0	0	0	1	0	0	0	False
(✈)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.3862993610873908	-1.0498282673194026	-1.8971223182009371	-3.9119820066376043	-3.9119820066376043	-4.605079190947258	-3.5065335645016917	-3.9119820066376043	0.15	0.249999	0.349998	0.15	0.020001	0.020001	0.010001	0.030001	0.020001	LP	0.349998	1	False	2	HN-S	0	0	0	0	0	2	0	0	0	False
(✈⚡)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.6094419124061006	-2.995721273713489	-2.995721273713489	-3.9119820066376048	-4.605079190947259	-4.605079190947259	-4.605079190947259	-13.815519557923775	0.649995	0.199999	0.050001	0.050001	0.020001	0.010001	0.010001	0.010001	1e-06	HP-D	0.649995	1	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(✌)	0	0	0	0	0	0	0	0	0	-0.4307903775915993	-1.3862993610873908	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.649995	0.249999	0.050001	0.020001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.649995	1	False	1	NB	0	0	0	0	0	0	0	1	0	False
(✦‿✦)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.15	0.649995	0.15	0.050001	1e-06	1e-06	1e-06	1e-06	1e-06	HP-S	0.649995	1	False	0		0	0	0	0	0	0	0	0	0	False
(✧)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.3862993610873908	-1.8971223182009371	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	0.15	0.349998	0.249999	0.15	0.020001	0.020001	0.020001	0.020001	0.020001	HP-S	0.349998	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(✧·∀·)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	1	NB	0	0	0	0	0	0	0	1	0	False
(✧ω✧)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.15	0.649995	0.15	0.050001	1e-06	1e-06	1e-06	1e-06	1e-06	HP-S	0.649995	1	False	12	HP-S	2	9	1	0	0	0	0	0	0	True
(✧‿✧)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.15	0.649995	0.15	0.050001	1e-06	1e-06	1e-06	1e-06	1e-06	HP-S	0.649995	1	False	1	HP-S	0	1	0	0	0	0	0	0	0	True
(✧✧)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.3862993610873908	-1.8971223182009371	-3.9119820066376043	-3.9119820066376043	-4.605079190947258	-3.5065335645016917	-3.9119820066376043	0.15	0.349998	0.249999	0.15	0.020001	0.020001	0.010001	0.030001	0.020001	HP-S	0.349998	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(✧・̮・)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.0498282673194026	-2.3025840930035453	-13.815519557923775	-13.815519557923775	-13.815519557923775	-2.9957212737134884	-13.815519557923775	0.15	0.349998	0.349998	0.1	1e-06	1e-06	1e-06	0.050001	1e-06	HP-S	0.349998	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(✧・ω・✧)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.15	0.649995	0.15	0.050001	1e-06	1e-06	1e-06	1e-06	1e-06	HP-S	0.649995	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(✧・・)	0	0	0	0	0	0	0	0	0	-3.0349416407159793	-1.9363426852034278	-0.6370645495374461	-1.9363426852034278	-3.951202373640095	-3.5457539315041826	-3.951202373640095	-3.0349416407159793	-3.951202373640095	0.048077	0.14423	0.528843	0.14423	0.019232	0.028847	0.019232	0.048077	0.019232	LP	0.528843	1	False	1	LP	0	0	1	0	0	0	0	0	0	True
(✨)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.3862993610873908	-1.8971223182009371	-13.815519557923775	-13.815519557923775	-13.815519557923775	-2.9957212737134884	-2.9957212737134884	0.15	0.349998	0.249999	0.15	1e-06	1e-06	1e-06	0.050001	0.050001	HP-S	0.349998	1	False	8	LP	1	1	3	1	0	0	0	2	0	False
(✿^_^)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.7985144739575187	-1.3862993610873908	-2.3025840930035453	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.5065335645016917	-3.9119820066376043	0.15	0.449997	0.249999	0.1	1e-06	1e-06	1e-06	0.030001	0.020001	HP-S	0.449997	1	False	1	NB	0	0	0	0	0	0	0	1	0	False
(✿´◜౪◝`✿)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	1	LP	0	0	1	0	0	0	0	0	0	False
(✿˃‿˂)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.15	0.649995	0.15	0.050001	1e-06	1e-06	1e-06	1e-06	1e-06	HP-S	0.649995	1	False	2	HP-S	0	2	0	0	0	0	0	0	0	True
(✿‾‾)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.0498282673194026	-2.3025840930035453	-13.815519557923775	-13.815519557923775	-13.815519557923775	-2.9957212737134884	-13.815519557923775	0.15	0.349998	0.349998	0.1	1e-06	1e-06	1e-06	0.050001	1e-06	HP-S	0.349998	1	False	1	HP-S	0	1	0	0	0	0	0	0	0	True
(✿‿‿‿)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-0.9162972318367801	-2.5257251443458797	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.15	0.349998	0.399997	0.08	1e-06	1e-06	1e-06	0.020001	1e-06	LP	0.399997	1	False	2	LP	0	0	1	1	0	0	0	0	0	True
(✿‿❀)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.0498282673194026	-0.7985144739575187	-2.1202642028609797	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.050001	0.349998	0.449997	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.449997	1	False	3	HP-S	0	3	0	0	0	0	0	0	0	False
(✿‿・̀)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.0498282673194026	-2.3025840930035453	-13.815519557923775	-13.815519557923775	-13.815519557923775	-2.9957212737134884	-13.815519557923775	0.15	0.349998	0.349998	0.1	1e-06	1e-06	1e-06	0.050001	1e-06	HP-S	0.349998	1	False	1	HP-S	0	1	0	0	0	0	0	0	0	True
(✿╹‿╹)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.050001	0.15	0.649995	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.649995	1	False	23	NB	3	2	5	2	2	1	1	6	1	False
(✿▽✿)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-4.605079190947258	-4.605079190947258	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.010001	0.010001	HP-S	0.749994	1	False	1	HP-D	1	0	0	0	0	0	0	0	0	False
(✿◕‿◕)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.0498282673194026	-0.7985144739575187	-2.1202642028609797	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.050001	0.349998	0.449997	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.449997	1	False	8	HP-D	4	0	0	0	0	0	1	1	2	False
(✿◕‿◕✿)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.386299361087391	-0.5978441825349555	-2.12026420286098	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.050001	0.249999	0.549996	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.549996	1	True	4	LP	0	1	2	0	0	0	0	1	0	True
(✿◠‿◠)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.0498282673194026	-0.7985144739575187	-2.1202642028609797	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.050001	0.349998	0.449997	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.449997	1	False	153	LP	12	35	43	36	0	2	4	16	5	True
(✿◠‿�	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.0498282673194026	-2.3025840930035453	-13.815519557923775	-13.815519557923775	-13.815519557923775	-2.9957212737134884	-13.815519557923775	0.15	0.349998	0.349998	0.1	1e-06	1e-06	1e-06	0.050001	1e-06	HP-S	0.349998	1	False	2	HP-D	1	0	0	0	0	0	0	1	0	False
(✿・̀ㅁ・́)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	0		0	0	0	0	0	0	0	0	0	False
(❀‿❀)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-0.9162972318367801	-2.5257251443458797	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.15	0.349998	0.399997	0.08	1e-06	1e-06	1e-06	0.020001	1e-06	LP	0.399997	1	False	1	LP	0	0	1	0	0	0	0	0	0	True
(❁´‿`❁)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.386299361087391	-0.5978441825349555	-2.12026420286098	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.050001	0.249999	0.549996	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.549996	1	False	1	LP	0	0	1	0	0	0	0	0	0	True
(❄)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.0498282673194026	-1.3862993610873908	-3.9119820066376043	-2.9957212737134884	-2.5257251443458797	-2.3025840930035453	-3.9119820066376043	0.050001	0.08	0.349998	0.249999	0.020001	0.050001	0.08	0.1	0.020001	LP	0.349998	1	False	2	LP	0	0	2	0	0	0	0	0	0	True
(❓)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.8971223182009371	-2.5257251443458797	-2.1202642028609797	-2.3025840930035453	-1.8971223182009371	-1.8971223182009371	0.050001	0.08	0.12	0.15	0.08	0.12	0.1	0.15	0.15	NP	0.15	1	False	2	NP	0	0	0	1	0	0	0	0	1	True
(❤)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.3025840930035457	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.506533564501692	-3.9119820066376048	0.050001	0.15	0.649995	0.1	1e-06	1e-06	1e-06	0.030001	0.020001	LP	0.649995	1	False	6	LN	0	0	0	0	0	2	4	0	0	False
(⸜ััૅ౪⸝ัั�	0	0	0	0	0	0	0	0	0	-1.9363426852034276	-1.0890486343218932	-1.4255197280898815	-1.9363426852034276	-3.951202373640095	-3.545753931504182	-3.951202373640095	-3.034941640715979	-3.951202373640095	0.14423	0.336537	0.240383	0.14423	0.019232	0.028847	0.019232	0.048077	0.019232	HP-S	0.336537	1	False	1	NB	0	0	0	0	0	0	0	1	0	False
"(⸜�//
⸝̫⸝)"	0	0	0	0	0	0	0	0	0	-1.9363426852034276	-1.0890486343218932	-1.4255197280898815	-1.9363426852034276	-3.951202373640095	-3.545753931504182	-3.951202373640095	-3.034941640715979	-3.951202373640095	0.14423	0.336537	0.240383	0.14423	0.019232	0.028847	0.019232	0.048077	0.019232	HP-S	0.336537	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(⸝⸜・ᵔ・⸝�	0	0	0	0	0	0	0	0	0	-1.9363426852034276	-1.0890486343218932	-1.4255197280898815	-1.9363426852034276	-3.951202373640095	-3.545753931504182	-3.951202373640095	-3.034941640715979	-3.951202373640095	0.14423	0.336537	0.240383	0.14423	0.019232	0.028847	0.019232	0.048077	0.019232	HP-S	0.336537	1	False	1	HB	0	0	0	0	0	0	0	0	1	False
(　´∀`)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.5978441825349555	-1.6094419124061006	-2.52572514434588	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-13.815519557923775	0.15	0.549996	0.199999	0.08	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.549996	1	False	2	HN-D	0	0	0	0	2	0	0	0	0	False
(　´∀`　)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.15	0.649995	0.15	0.050001	1e-06	1e-06	1e-06	1e-06	1e-06	HP-S	0.649995	1	False	4	HN-S	1	0	0	0	0	2	1	0	0	False
(〃¬‿¬〃)	0	0	0	0	0	0	0	0	0	-0.28768973907883666	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.749994	0.15	0.050001	0.020001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.749994	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(〃°ω°〃)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	1	LP	0	0	1	0	0	0	0	0	0	False
(〃´ω`〃)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-4.605079190947258	-4.605079190947258	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.010001	0.010001	HP-S	0.749994	1	False	1	LP	0	0	1	0	0	0	0	0	0	False
(〃´д`)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.8971223182009371	-1.3862993610873908	-1.2729711043501937	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	0.050001	0.08	0.12	0.15	0.249999	0.279998	0.050001	0.020001	1e-06	HN-S	0.279998	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(〃ω〃)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.15	0.649995	0.15	0.050001	1e-06	1e-06	1e-06	1e-06	1e-06	HP-S	0.649995	1	False	1	HP-D	1	0	0	0	0	0	0	0	0	False
(〃∇〃)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.749994	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(〃▽〃)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-4.605079190947258	-4.605079190947258	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.010001	0.010001	HP-S	0.749994	1	False	3	HP-D	1	1	0	0	0	0	1	0	0	False
